741,155,1070,141,1074,228,745,242
330,177,631,155,638,245,337,268
104,204,243,198,246,271,107,278
586,353,623,353,623,365,586,365
420,359,455,359,455,371,420,371
83,416,133,412,135,426,84,430
55,416,80,416,80,428,55,428
84,430,130,430,130,440,84,440
61,432,86,432,86,442,61,442
55,442,92,442,92,453,55,453
94,442,122,442,122,451,94,451
