224,16,296,16,296,42,224,42
302,17,350,17,350,42,302,42
354,17,442,17,442,44,354,44
448,17,480,17,480,44,448,44
556,18,617,18,617,48,556,48
484,21,549,21,549,48,484,48
524,60,624,64,623,92,523,89
314,62,392,62,392,92,314,92
398,62,429,62,429,88,398,88
435,62,517,62,517,87,435,87
223,65,283,65,283,88,223,88
290,68,308,68,308,89,290,89
225,128,385,130,385,159,225,157
68,414,145,414,145,431,68,431
