922,28,975,28,975,58,922,58
1009,28,1147,28,1147,58,1009,58
56,29,129,32,128,57,55,54
167,30,255,32,254,57,166,54
291,30,433,30,433,58,291,58
467,30,585,30,585,56,467,56
624,30,713,30,713,58,624,58
716,30,777,30,777,56,716,56
814,29,923,32,922,64,813,61
1184,30,1264,30,1264,56,1184,56
364,338,948,332,949,460,366,466
